IMDB id,Title,Year,Rating,Genre,Top_cast,Top casts
tt3501994,Hawaa Hawaai,2014.0,7.3,"Drama, Family, Sport",MakrandDeshpande ParthoA.Gupte DevrayaGole NehaJoshi RekhaKamat,"Makrand Deshpande, Partho A. Gupte, Devraya Gole, Neha Joshi, Rekha Kamat"
tt3848938,Mr. X,2015.0,3.7,"Action, Crime, Drama",EmraanHashmi AmyraDastur TanmayBhat SushilPandey SamirChandra,"Emraan Hashmi, Amyra Dastur, Tanmay Bhat, Sushil Pandey, Samir Chandra"
tt0050322,Do Ankhen Barah Haath,1957.0,8.4,"Comedy, Crime, Drama",ShantaramRajaramVankudre Sandhya Ulhas B.M.Vyas PaulSharma,"Shantaram Rajaram Vankudre, Sandhya, Ulhas, B.M. Vyas, Paul Sharma"
tt0995840,Joy: The Real Love Story,2007.0,2.3,"Drama, Romance, Thriller",HimeshReshammiya HansikaMotwani MallikaSherawat ShravanRathod DarshanJariwala,"Himesh Reshammiya, Hansika Motwani, Mallika Sherawat, Shravan Rathod, Darshan Jariwala"
tt27447330,The Jewel Thief,2023.0,6.6,"Documentary, Crime, Mystery",JoeBarlam JosephFlore JaimePeralta TristanWelsh,"Joe Barlam, Joseph Flore, Jaime Peralta, Tristan Welsh"
tt5639388,Raaz Reboot,2016.0,4.4,"Horror, Mystery, Romance",EmraanHashmi KritiKharbanda SuzannaMukherjee GauravArora AshwathBhatt,"Emraan Hashmi, Kriti Kharbanda, Suzanna Mukherjee, Gaurav Arora, Ashwath Bhatt"
tt0489486,"Good Boy, Bad Boy",2007.0,3.9,"Comedy, Musical",TussharKapoor EmraanHashmi IshaSharvani TanushreeDutta PareshRawal,"Tusshar Kapoor, Emraan Hashmi, Isha Sharvani, Tanushree Dutta, Paresh Rawal"
tt0045693,Do Bigha Zamin,1953.0,8.3,Drama,BalrajSahni NirupaRoy RatanKumar Murad RajlakshmiDevi,"Balraj Sahni, Nirupa Roy, Ratan Kumar, Murad, Rajlakshmi Devi"
tt0384491,Samay: When Time Strikes,2003.0,7.0,"Crime, Mystery, Thriller",SushmitaSen LucyBartholomew TusharDalvi DeepakDobriyal MohanKapur,"Sushmita Sen, Lucy Bartholomew, Tushar Dalvi, Deepak Dobriyal, Mohan Kapur"
tt0078222,Seeta Aur Geeta,1972.0,6.9,"Adventure, Comedy, Drama",Dharmendra SanjeevKumar HemaMalini Manorama PratimaDevi,"Dharmendra, Sanjeev Kumar, Hema Malini, Manorama, Pratima Devi"
tt6265988,Bhoomi,2017.0,5.3,"Action, Crime, Drama",SanjayDutt SunnyLeone AditiRaoHydari SharadKelkar ShyamGopal,"Sanjay Dutt, Sunny Leone, Aditi Rao Hydari, Sharad Kelkar, Shyam Gopal"
tt0385351,Yeh Lamhe Judaai Ke,2004.0,3.1,"Drama, Mystery, Romance",ShahRukhKhan RaveenaTandon NavneetNishan AvtarGill MohnishBehl,"Shah Rukh Khan, Raveena Tandon, Navneet Nishan, Avtar Gill, Mohnish Behl"
tt0289845,Aks,2001.0,5.8,"Action, Crime, Horror",AmitabhBachchan RaveenaTandon ManojBajpayee NanditaDas K.K.Raina,"Amitabh Bachchan, Raveena Tandon, Manoj Bajpayee, Nandita Das, K.K. Raina"
tt0341455,Makdee,2002.0,7.5,"Comedy, Family, Fantasy",ShabanaAzmi ShwetaBasuPrasad MakrandDeshpande AalaapMajgavkar MohiniMathur,"Shabana Azmi, Shweta Basu Prasad, Makrand Deshpande, Aalaap Majgavkar, Mohini Mathur"
tt6537508,Behen Hogi Teri,2017.0,5.6,Comedy,RajkummarRao ShrutiHaasan GautamGulati DarshanJariwala NinadKamat,"Rajkummar Rao, Shruti Haasan, Gautam Gulati, Darshan Jariwala, Ninad Kamat"
tt0459293,"Gandhi, My Father",2007.0,7.3,"Biography, Drama, History",AkshayeKhanna DarshanJariwala ShefaliShah BhoomikaChawla DanielJanks,"Akshaye Khanna, Darshan Jariwala, Shefali Shah, Bhoomika Chawla, Daniel Janks"
tt6711660,Babumoshai Bandookbaaz,2017.0,6.9,"Action, Comedy, Crime",NawazuddinSiddiqui BiditaBag JatinGoswami ShraddhaDas DivyaDutta,"Nawazuddin Siddiqui, Bidita Bag, Jatin Goswami, Shraddha Das, Divya Dutta"
tt6395306,Union Leader,2017.0,7.1,Drama,RahulBhat TillotamaShome PrashantBarot JayBhatt MehulBuch,"Rahul Bhat, Tillotama Shome, Prashant Barot, Jay Bhatt, Mehul Buch"
tt4338154,Hawaizaada,2015.0,5.5,"Biography, Drama",NamanJain MithunChakraborty SamirChandra KanishkaSinghDeo KrutikaDeo,"Naman Jain, Mithun Chakraborty, Samir Chandra, Kanishka Singh Deo, Krutika Deo"
tt0328998,Dil Hai Tumhaara,2002.0,5.5,"Drama, Romance",Rekha PreityGZinta ArjunRampal MahimaChaudhry JimmyShergill,"Rekha, Preity G Zinta, Arjun Rampal, Mahima Chaudhry, Jimmy Shergill"
tt0069810,Bobby,1973.0,6.9,"Comedy, Musical, Romance",DimpleKapadia RishiKapoor PranSikand PremnathMalhotra SoniaSahni,"Dimple Kapadia, Rishi Kapoor, Pran Sikand, Premnath Malhotra, Sonia Sahni"
tt0273452,Bandhan,1998.0,4.8,"Action, Drama, Romance",JackieShroff SalmanKhan Rambha AshwiniBhave ShaktiKapoor,"Jackie Shroff, Salman Khan, Rambha, Ashwini Bhave, Shakti Kapoor"
tt0824375,Nishabd,2007.0,5.4,Drama,AmitabhBachchan JiahKhan Revathi Nassar ShraddhaArya,"Amitabh Bachchan, Jiah Khan, Revathi, Nassar, Shraddha Arya"
tt4818930,Waiting,2015.0,7.1,"Comedy, Drama",NaseeruddinShah KalkiKoechlin JenniferAntony AshishBhatia RatnabaliBhattacharjee,"Naseeruddin Shah, Kalki Koechlin, Jennifer Antony, Ashish Bhatia, Ratnabali Bhattacharjee"
tt0444913,Tango Charlie,2005.0,6.1,"Action, Adventure, Drama",AjayDevgn BobbyDeol SanjayDutt SunielShetty TanishaaMukerji,"Ajay Devgn, Bobby Deol, Sanjay Dutt, Suniel Shetty, Tanishaa Mukerji"
tt0244528,Hadh Kar Di Aapne,2000.0,5.3,"Comedy, Romance",Govinda RaniMukerji JohnyLever PareshRawal SatishKaushik,"Govinda, Rani Mukerji, Johny Lever, Paresh Rawal, Satish Kaushik"
tt5997928,Hotel Salvation,2016.0,7.0,"Comedy, Drama",AdilHussain LalitBehl GeetanjaliKulkarni PalomiGhosh NavnindraBehl,"Adil Hussain, Lalit Behl, Geetanjali Kulkarni, Palomi Ghosh, Navnindra Behl"
tt0457875,Ek Ajnabee,2005.0,5.3,"Action, Crime, Drama",AmitabhBachchan ArjunRampal PerizaadZorabian RuchaVaidya VikramChatwal,"Amitabh Bachchan, Arjun Rampal, Perizaad Zorabian, Rucha Vaidya, Vikram Chatwal"
tt3290688,Revolver Rani,2014.0,4.6,"Action, Comedy, Crime",KanganaRanaut VirDas Backagaindancer ZakirHussain JamiJafry,"Kangana Ranaut, Vir Das, Backagaindancer, Zakir Hussain, Jami Jafry"
tt1172587,Delhi Safari,2012.0,5.5,"Animation, Adventure, Comedy",Govinda AkshayeKhanna UrmilaMatondkar BomanIrani SwiniKhara,"Govinda, Akshaye Khanna, Urmila Matondkar, Boman Irani, Swini Khara"
tt0330217,Dil Ka Rishta,2003.0,4.8,"Drama, Musical, Romance",ArjunRampal AishwaryaRaiBachchan PriyanshuChatterjee RakheeGulzar PareshRawal,"Arjun Rampal, Aishwarya Rai Bachchan, Priyanshu Chatterjee, Rakhee Gulzar, Paresh Rawal"
tt0115568,Army,1996.0,4.3,"Action, Drama",Sridevi ShahRukhKhan Harish MohnishBehl SudeshBerry,"Sridevi, Shah Rukh Khan, Harish, Mohnish Behl, Sudesh Berry"
tt0314006,Dum,2003.0,5.7,"Action, Crime, Drama",VivekOberoi DiaMirza AtulKulkarni MukeshRishi SheebaAgarwal,"Vivek Oberoi, Dia Mirza, Atul Kulkarni, Mukesh Rishi, Sheeba Agarwal"
tt0226847,Jaanam Samjha Karo,1999.0,4.8,"Drama, Romance",SalmanKhan UrmilaMatondkar JaspalBhatti ShammiKapoor BinduDesai,"Salman Khan, Urmila Matondkar, Jaspal Bhatti, Shammi Kapoor, Bindu Desai"
tt4271730,Alone,2015.0,3.7,Horror,BipashaBasu KaranSinghGrover SulabhaArya ZakirHussain NeenaGupta,"Bipasha Basu, Karan Singh Grover, Sulabha Arya, Zakir Hussain, Neena Gupta"
tt0149568,Aa Ab Laut Chalen,1999.0,5.3,"Musical, Romance, Drama",RajeshKhanna AkshayeKhanna AishwaryaRaiBachchan SumanRanganath NavinNischol,"Rajesh Khanna, Akshaye Khanna, Aishwarya Rai Bachchan, Suman Ranganath, Navin Nischol"
tt1244093,Hisss,2010.0,2.9,"Comedy, Drama, Horror",MallikaSherawat IrrfanKhan JeffDoucette DivyaDutta RamanTrikha,"Mallika Sherawat, Irrfan Khan, Jeff Doucette, Divya Dutta, Raman Trikha"
tt0065416,Aradhana,1969.0,7.6,"Drama, Musical, Romance",RajeshKhanna SharmilaTagore SujitKumar FaridaJalal AnitaDutt,"Rajesh Khanna, Sharmila Tagore, Sujit Kumar, Farida Jalal, Anita Dutt"
tt0348656,Khushi,2003.0,4.2,"Action, Comedy, Drama",FardeenKhan KareenaKapoor AmrishPuri AmitabhBachchan BeenaBanerjee,"Fardeen Khan, Kareena Kapoor, Amrish Puri, Amitabh Bachchan, Beena Banerjee"
tt0114031,Oh Darling Yeh Hai India,1995.0,4.0,Comedy,ShahRukhKhan DeepaSahi JaavedJaaferi AnupamKher AmrishPuri,"Shah Rukh Khan, Deepa Sahi, Jaaved Jaaferi, Anupam Kher, Amrish Puri"
tt8484942,India's Most Wanted,2019.0,4.7,"Action, Adventure, Thriller",ArjunKapoor SudevNair PreetBhullar RajeshSharma AlexanderPrasanth,"Arjun Kapoor, Sudev Nair, Preet Bhullar, Rajesh Sharma, Alexander Prasanth"
tt0823451,Dus Kahaniyaan,2007.0,5.7,Drama,ArbaazKhan MandiraBedi SudhanshuPandey JimmyShergill MasumehMakhija,"Arbaaz Khan, Mandira Bedi, Sudhanshu Pandey, Jimmy Shergill, Masumeh Makhija"
tt11046300,Ujda Chaman,2019.0,6.9,Comedy,SunnySingh MaanviGagroo KarishmaSharma GaganArora AtulKumar,"Sunny Singh, Maanvi Gagroo, Karishma Sharma, Gagan Arora, Atul Kumar"
tt0083349,Yaarana,1981.0,7.0,"Action, Comedy, Drama",AmitabhBachchan NeetuSingh TanujaSamarth ArunaIrani JeevanDhar,"Amitabh Bachchan, Neetu Singh, Tanuja Samarth, Aruna Irani, Jeevan Dhar"
tt0085178,Ardh Satya,1983.0,8.1,"Crime, Drama",OmPuri SmitaPatil AmrishPuri ShafiInamdar AchyutPotdar,"Om Puri, Smita Patil, Amrish Puri, Shafi Inamdar, Achyut Potdar"
tt0097045,Chandni,1989.0,6.7,"Drama, Musical, Romance",Sridevi RishiKapoor VinodKhanna WaheedaRehman AnupamKher,"Sridevi, Rishi Kapoor, Vinod Khanna, Waheeda Rehman, Anupam Kher"
tt12877640,A Classic Horror Story,2021.0,5.7,"Drama, Horror, Mystery",MatildaAnnaIngridLutz FrancescoRusso PeppinoMazzotta WillMerrick YuliiaSobol,"Matilda Anna Ingrid Lutz, Francesco Russo, Peppino Mazzotta, Will Merrick, Yuliia Sobol"
tt0072960,Trauma,1976.0,5.4,"Horror, Thriller",UdoKier LindaHayden FionaRichmond PatsySmart KarlHowman,"Udo Kier, Linda Hayden, Fiona Richmond, Patsy Smart, Karl Howman"
tt0284083,Ek Rishtaa: The Bond of Love,2001.0,5.2,Drama,AmitabhBachchan RakheeGulzar AkshayKumar KarismaKapoor MohnishBehl,"Amitabh Bachchan, Rakhee Gulzar, Akshay Kumar, Karisma Kapoor, Mohnish Behl"
tt1194236,Paathshaala,2010.0,5.0,"Drama, Family",NanaPatekar ShahidKapoor AyeshaTakia SushantSingh SaurabhShukla,"Nana Patekar, Shahid Kapoor, Ayesha Takia, Sushant Singh, Saurabh Shukla"
tt0287537,Love Ke Liye Kuch Bhi Karega,2001.0,6.0,"Comedy, Crime, Romance",SaifAliKhan FardeenKhan AftabShivdasani SonaliBendre TwinkleKhanna,"Saif Ali Khan, Fardeen Khan, Aftab Shivdasani, Sonali Bendre, Twinkle Khanna"
tt2912578,Ankur Arora Murder Case,2013.0,6.5,"Drama, Thriller",KayKayMenon VissheshTiwari TiscaChopra ArjunMathur PaoliDam,"Kay Kay Menon, Visshesh Tiwari, Tisca Chopra, Arjun Mathur, Paoli Dam"
tt2203308,Aashiqui 2,2013.0,7.0,"Drama, Music, Musical",AdityaRoyKapoor ShraddhaKapoor ShaadRandhawa SalilAcharya MukeshAgrohari,"Aditya Roy Kapoor, Shraddha Kapoor, Shaad Randhawa, Salil Acharya, Mukesh Agrohari"
tt3547616,All Is Well,2015.0,3.6,"Comedy, Drama, Romance",RishiKapoor AbhishekBachchan AsinThottumkal SupriyaPathak Mohd.ZeeshanAyyub,"Rishi Kapoor, Abhishek Bachchan, Asin Thottumkal, Supriya Pathak, Mohd. Zeeshan Ayyub"
tt0189592,Hum Aapke Dil Mein Rehte Hain,1999.0,5.5,"Drama, Romance",AnilKapoor Kajol AnupamKher ShaktiKapoor ParmeetSethi,"Anil Kapoor, Kajol, Anupam Kher, Shakti Kapoor, Parmeet Sethi"
tt0477253,Aashiq Banaya Aapne: Love Takes Over,2005.0,4.3,"Drama, Romance, Thriller",EmraanHashmi TanushreeDutta SonuSood PreetiGanguli AshwiniKalsekar,"Emraan Hashmi, Tanushree Dutta, Sonu Sood, Preeti Ganguli, Ashwini Kalsekar"
tt0120551,Ziddi,1997.0,5.9,"Action, Drama",SunnyDeol RaveenaTandon AnupamKher AshishVidyarthi FaridaJalal,"Sunny Deol, Raveena Tandon, Anupam Kher, Ashish Vidyarthi, Farida Jalal"
tt0286593,Diljale,1996.0,5.8,"Action, Drama, Romance",AjayDevgn SonaliBendre AmrishPuri ParmeetSethi Madhoo,"Ajay Devgn, Sonali Bendre, Amrish Puri, Parmeet Sethi, Madhoo"
tt1319716,It's a Wonderful Afterlife,2010.0,5.4,"Comedy, Drama, Fantasy",SanjeevBhaskar SteveMorphew SteveJones JamieSives SendhilRamamurthy,"Sanjeev Bhaskar, Steve Morphew, Steve Jones, Jamie Sives, Sendhil Ramamurthy"
tt0255713,Zubeidaa,2001.0,6.5,"Biography, Drama, History",KarismaKapoor Rekha ManojBajpayee RajitKapoor SurekhaSikri,"Karisma Kapoor, Rekha, Manoj Bajpayee, Rajit Kapoor, Surekha Sikri"
tt0058547,Sangam,1964.0,7.3,"Drama, Musical, Romance",RajKapoor RajendraKumarTuli Vyjayanthimala Iftekhar RajMehra,"Raj Kapoor, Rajendra Kumar Tuli, Vyjayanthimala, Iftekhar, Raj Mehra"
tt0070434,Namak Haraam,1973.0,7.2,Drama,RajeshKhanna AmitabhBachchan SimiGarewal Rekha GovardhanAsrani,"Rajesh Khanna, Amitabh Bachchan, Simi Garewal, Rekha, Govardhan Asrani"
tt9378950,Ghost,2019.0,3.9,"Horror, Thriller",SanayaIrani ShivamBhaargava VikramBhatt GayathriIyer AnanyaRaj,"Sanaya Irani, Shivam Bhaargava, Vikram Bhatt, Gayathri Iyer, Ananya Raj"
tt5638500,1920 London,1920.0,4.1,"Horror, Mystery",SharmanJoshi MeeraChopra VishalKarwal SurendraPal CharuRohatgi,"Sharman Joshi, Meera Chopra, Vishal Karwal, Surendra Pal, Charu Rohatgi"
tt0470869,Neal 'n' Nikki,2005.0,3.2,"Comedy, Musical, Romance",UdayChopra TanishaaMukerji AbhishekBachchan RichaPallod GauravGera,"Uday Chopra, Tanishaa Mukerji, Abhishek Bachchan, Richa Pallod, Gaurav Gera"
tt0056436,Sahib Bibi Aur Ghulam,1962.0,8.1,"Drama, Musical",MeenaKumari GuruDutt RehmanKhan WaheedaRehman NasirHussain,"Meena Kumari, Guru Dutt, Rehman Khan, Waheeda Rehman, Nasir Hussain"
tt5941692,Miss Bala,2019.0,5.8,"Action, Crime, Drama",GinaRodriguez ThomasDekker VivianChan BarbarellaPardo CristinaRodlo,"Gina Rodriguez, Thomas Dekker, Vivian Chan, Barbarella Pardo, Cristina Rodlo"
tt4949324,Mohalla Assi,2015.0,6.6,"Comedy, Drama",SunnyDeol SakshiTanwar RaviKishan SaurabhShukla RajendraGupta,"Sunny Deol, Sakshi Tanwar, Ravi Kishan, Saurabh Shukla, Rajendra Gupta"
tt6926486,Daddy,2017.0,6.4,"Action, Biography, Crime",ArjunRampal AishwaryaRajesh NishikantKamat RajeshShringarpure PurnanandWandekar,"Arjun Rampal, Aishwarya Rajesh, Nishikant Kamat, Rajesh Shringarpure, Purnanand Wandekar"
tt6747420,Rajma Chawal,2018.0,5.7,"Comedy, Drama, Family",AmyraDastur MukeshChhabra RishiKapoor SheebaChaddha AparshaktiKhurana,"Amyra Dastur, Mukesh Chhabra, Rishi Kapoor, Sheeba Chaddha, Aparshakti Khurana"
tt0272736,Mujhse Dosti Karoge!,2002.0,5.0,"Comedy, Drama, Family",HrithikRoshan KareenaKapoor RaniMukerji UdayChopra SatishShah,"Hrithik Roshan, Kareena Kapoor, Rani Mukerji, Uday Chopra, Satish Shah"
tt0244585,Khubsoorat,1980.0,7.6,"Comedy, Drama, Family",AshokKumar Rekha RakeshRoshan ShashikalaJawalkar AradhanaDeshpande,"Ashok Kumar, Rekha, Rakesh Roshan, Shashikala Jawalkar, Aradhana Deshpande"
tt0090812,Chameli Ki Shaadi,1986.0,7.5,"Comedy, Drama, Romance",AnilKapoor AmritaSingh OmPrakash AmjadKhan PankajKapur,"Anil Kapoor, Amrita Singh, Om Prakash, Amjad Khan, Pankaj Kapur"
tt0819810,Traffic Signal,2007.0,6.6,Drama,KunalKemmu NituChandra UpendraLimaye RanvirShorey ManishMehta,"Kunal Kemmu, Nitu Chandra, Upendra Limaye, Ranvir Shorey, Manish Mehta"
tt0396563,Dil Ne Jise Apna Kaha,2004.0,4.4,"Drama, Romance",SalmanKhan PreityGZinta BhoomikaChawla RatiAgnihotri Helen,"Salman Khan, Preity G Zinta, Bhoomika Chawla, Rati Agnihotri, Helen"
tt0089552,Mard,1985.0,6.2,"Action, Comedy, Drama",AmitabhBachchan AmritaSingh NirupaRoy DaraSinghRandhawa PremChopra,"Amitabh Bachchan, Amrita Singh, Nirupa Roy, Dara Singh Randhawa, Prem Chopra"
tt0066758,Amar Prem,1972.0,8.1,"Drama, Musical, Romance",RajeshKhanna SharmilaTagore SujitKumar BinduDesai MadanPuri,"Rajesh Khanna, Sharmila Tagore, Sujit Kumar, Bindu Desai, Madan Puri"
tt1183917,Teen Patti,2010.0,4.2,"Crime, Drama, Thriller",AmitabhBachchan Madhavan ShraddhaKapoor AkkashBasnet SiddharthKher,"Amitabh Bachchan, Madhavan, Shraddha Kapoor, Akkash Basnet, Siddharth Kher"
tt9105014,Notebook,2019.0,7.0,"Drama, Romance",ZaheerIqbal PranutanBahl MirMohammedMehroos MirMohammedZayan SolihaMaqbool,"Zaheer Iqbal, Pranutan Bahl, Mir Mohammed Mehroos, Mir Mohammed Zayan, Soliha Maqbool"
tt1785333,Chittagong,2012.0,7.3,"Action, Drama, War",ManojBajpayee BarryJohn DelzadHiwale VegaTamotia NawazuddinSiddiqui,"Manoj Bajpayee, Barry John, Delzad Hiwale, Vega Tamotia, Nawazuddin Siddiqui"
tt0082797,Naseeb,1981.0,7.1,"Action, Musical, Romance",AmitabhBachchan ShatrughanSinha RishiKapoor HemaMalini ReenaRoy,"Amitabh Bachchan, Shatrughan Sinha, Rishi Kapoor, Hema Malini, Reena Roy"
tt0290331,Waqt Hamara Hai,1993.0,5.9,"Action, Comedy, Romance",AkshayKumar SunielShetty AyeshaJhulka MamtaKulkarni RamiReddy,"Akshay Kumar, Suniel Shetty, Ayesha Jhulka, Mamta Kulkarni, Rami Reddy"
tt0382385,Zameen,2003.0,5.4,"Action, Adventure, Thriller",AjayDevgn AbhishekBachchan BipashaBasu MukeshTiwari PankajDheer,"Ajay Devgn, Abhishek Bachchan, Bipasha Basu, Mukesh Tiwari, Pankaj Dheer"
tt0215911,Koshish,1972.0,8.4,Drama,SanjeevKumar JayaBachchan GovardhanAsrani SeemaDeo OmShivpuri,"Sanjeev Kumar, Jaya Bachchan, Govardhan Asrani, Seema Deo, Om Shivpuri"
tt0284811,Aarzoo,1999.0,5.0,"Action, Drama, Romance",MadhuriDixit AkshayKumar SaifAliKhan PareshRawal AmrishPuri,"Madhuri Dixit, Akshay Kumar, Saif Ali Khan, Paresh Rawal, Amrish Puri"
tt0067546,Pakeezah,1972.0,7.2,"Musical, Romance, Drama",AshokKumar MeenaKumari RaajKumar Veena D.K.Sapru,"Ashok Kumar, Meena Kumari, Raaj Kumar, Veena, D.K. Sapru"
tt0397882,Ab Tumhare Hawale Watan Saathiyo,2004.0,4.4,"Action, Drama, War",AmitabhBachchan AkshayKumar BobbyDeol DivyaKhoslaKumar SandaliSinha,"Amitabh Bachchan, Akshay Kumar, Bobby Deol, Divya Khosla Kumar, Sandali Sinha"
tt0259534,Ramayana: The Legend of Prince Rama,1993.0,9.2,"Animation, Action, Adventure",ArunGovil NikhilKapoor EdieMirman RaelPadamsee NamrataSawhney,"Arun Govil, Nikhil Kapoor, Edie Mirman, Rael Padamsee, Namrata Sawhney"
tt0122427,Chaalbaaz,1989.0,6.8,"Action, Comedy, Drama",Sridevi SunnyDeol Rajinikanth AnupamKher ShaktiKapoor,"Sridevi, Sunny Deol, Rajinikanth, Anupam Kher, Shakti Kapoor"
tt1522329,Tum Mile,2009.0,5.0,"Drama, Romance",EmraanHashmi SohaAliKhan PrernaChawla RajSaluja J.BrandonHill,"Emraan Hashmi, Soha Ali Khan, Prerna Chawla, Raj Saluja, J. Brandon Hill"
tt0338477,Talaash: The Hunt Begins...,2003.0,4.3,"Action, Crime, Drama",RakheeGulzar AkshayKumar KareenaKapoor PoojaBatra KabirBedi,"Rakhee Gulzar, Akshay Kumar, Kareena Kapoor, Pooja Batra, Kabir Bedi"
tt0831840,Ahista Ahista,2006.0,6.9,"Drama, Romance",AbhayDeol SohaAliKhan ShayanMunshi MuradAli SohrabArdeshir,"Abhay Deol, Soha Ali Khan, Shayan Munshi, Murad Ali, Sohrab Ardeshir"
tt6620324,Indu Sarkar,2017.0,6.0,"Drama, Thriller",KirtiKulhari TotaRoyChowdhury NeilNitinMukesh AnkurVikal SheebaChaddha,"Kirti Kulhari, Tota Roy Chowdhury, Neil Nitin Mukesh, Ankur Vikal, Sheeba Chaddha"
tt9620292,Promising Young Woman,2020.0,7.5,"Crime, Drama, Mystery",CareyMulligan BoBurnham AlisonBrie ClancyBrown AdamBrody,"Carey Mulligan, Bo Burnham, Alison Brie, Clancy Brown, Adam Brody"
tt2404027,Arjun: The Warrior Prince,2012.0,6.8,"Animation, Action, Adventure",YudhveerBakoliya AshokBanthia RaviKhanvilkar VijayKashyap IlaArun,"Yudhveer Bakoliya, Ashok Banthia, Ravi Khanvilkar, Vijay Kashyap, Ila Arun"
tt6173826,Guest iin London,2017.0,5.4,Comedy,KartikAaryan KritiKharbanda PareshRawal TanviAzmi SanjayMishra,"Kartik Aaryan, Kriti Kharbanda, Paresh Rawal, Tanvi Azmi, Sanjay Mishra"
tt8721424,"tick, tick... BOOM!",2021.0,7.5,"Biography, Comedy, Drama",AndrewGarfield AlexandraShipp RobindeJesus VanessaHudgens JoshuaHenry,"Andrew Garfield, Alexandra Shipp, Robin de Jesus, Vanessa Hudgens, Joshua Henry"
tt0387989,Let's Bring Our Heroes Home,2004.0,6.0,"Action, Drama, Thriller",AmitabhBachchan SanjayDutt AkshayeKhanna AmritaRao RaghubirYadav,"Amitabh Bachchan, Sanjay Dutt, Akshaye Khanna, Amrita Rao, Raghubir Yadav"
tt6352548,Poster Boys,2017.0,5.4,Comedy,SunnyDeol BobbyDeol ShreyasTalpade RandheerRai GaneshAcharya,"Sunny Deol, Bobby Deol, Shreyas Talpade, Randheer Rai, Ganesh Acharya"
tt2861320,Policegiri,2013.0,4.2,"Action, Comedy, Crime",SanjayDutt PrachiDesai PrakashRaj OmPuri RajpalNaurangYadav,"Sanjay Dutt, Prachi Desai, Prakash Raj, Om Puri, Rajpal Naurang Yadav"
tt0286478,Bade Dilwala,1999.0,3.7,"Comedy, Drama, Romance",SunielShetty PriyaGill PareshRawal ArchanaPuranSingh SatishKaushik,"Suniel Shetty, Priya Gill, Paresh Rawal, Archana Puran Singh, Satish Kaushik"
tt0409527,Shabd,2005.0,5.1,"Drama, Thriller",SanjayDutt AishwaryaRaiBachchan ZayedKhan AakashPandey SadiyaSiddiqui,"Sanjay Dutt, Aishwarya Rai Bachchan, Zayed Khan, Aakash Pandey, Sadiya Siddiqui"
tt0456413,Fight Club: Members Only,2006.0,3.5,"Action, Crime, Drama",SunielShetty SohailKhan ZayedKhan DinoMorea RiteishDeshmukh,"Suniel Shetty, Sohail Khan, Zayed Khan, Dino Morea, Riteish Deshmukh"
tt0178186,Aandhi,1975.0,7.9,"Drama, Romance",SuchitraSen SanjeevKumar OmShivpuri Manmohan A.K.Hangal,"Suchitra Sen, Sanjeev Kumar, Om Shivpuri, Manmohan, A.K. Hangal"
tt0244794,Only You,1999.0,6.2,"Romance, Drama",SanjayKapoor PriyaGill SushmitaSen MohnishBehl SalmanKhan,"Sanjay Kapoor, Priya Gill, Sushmita Sen, Mohnish Behl, Salman Khan"
tt1941638,Sadda Adda,2012.0,7.1,"Comedy, Drama, Romance",KaranSharma KaranvirSharma ShauryaChauhan BhaumikSampat KadambariJethwani,"Karan Sharma, Karanvir Sharma, Shaurya Chauhan, Bhaumik Sampat, Kadambari Jethwani"
tt0128985,Chalti Ka Naam Gaadi,1958.0,7.9,"Comedy, Musical, Romance",AshokKumar Madhubala AnoopKumar KishoreKumar K.N.Singh,"Ashok Kumar, Madhubala, Anoop Kumar, Kishore Kumar, K.N. Singh"
tt0396690,Kisna: The Warrior Poet,2005.0,4.6,"Drama, Musical, Romance",VivekOberoi IshaSharvani AntoniaBernath SushmitaSen HrishitaaBhatt,"Vivek Oberoi, Isha Sharvani, Antonia Bernath, Sushmita Sen, Hrishitaa Bhatt"
tt0364303,Dev,2004.0,6.7,Drama,AmitabhBachchan OmPuri FardeenKhan KareenaKapoor AmrishPuri,"Amitabh Bachchan, Om Puri, Fardeen Khan, Kareena Kapoor, Amrish Puri"
tt1020978,Naqaab,2007.0,5.4,"Crime, Drama, Romance",BobbyDeol AkshayeKhanna UrvashiSharma VikasKalantri VishalMalhotra,"Bobby Deol, Akshaye Khanna, Urvashi Sharma, Vikas Kalantri, Vishal Malhotra"
tt2976176,Lakshmi,2014.0,7.9,Drama,MonaliThakur VibhaChhibber RanjeetJha RamKapoor SatishKaushik,"Monali Thakur, Vibha Chhibber, Ranjeet Jha, Ram Kapoor, Satish Kaushik"
tt0206067,Kachche Dhaage,1999.0,6.0,"Action, Drama, Thriller",AjayDevgn SaifAliKhan ManishaKoirala NamrataShirodkar MayaAlagh,"Ajay Devgn, Saif Ali Khan, Manisha Koirala, Namrata Shirodkar, Maya Alagh"
tt0158534,The Burning Train,1980.0,6.9,"Action, Thriller",Dharmendra VinodKhanna Jeetendra VinodMehra HemaMalini,"Dharmendra, Vinod Khanna, Jeetendra, Vinod Mehra, Hema Malini"
tt1937092,Always Kabhi Kabhi,2011.0,4.2,"Comedy, Crime, Drama",SamirChandra LilleteDubey SatyajeetDubey AliFazal ManojJoshi,"Samir Chandra, Lillete Dubey, Satyajeet Dubey, Ali Fazal, Manoj Joshi"
